door_thickness_mm,lock_distance_mm,steel_area_scale,ferrite_thickness_mm,ferrite_mu_prime,phone_offset_mm,phone_angle_deg,antenna_L_tolerance_fraction,Q_multiplier,matching_C_tolerance_fraction,metal_prior_scale,coupling_margin_db,nfc_margin_proxy_db,installed_L_uH,installed_Q_loaded,installed_f0_MHz
34.312171004305604,22.182082704107955,1.3681483619221968,0.3888302451685399,97.33894441660689,10.474772752481215,9.163516561822988,-0.023795948925750834,1.1211173044497733,0.02354839543356602,1.2213792009788176,-25.95630752028049,-31.363942961506133,1.7777707585957772,19.60641525556752,13.004456060577118
36.84715317570732,26.088177194179213,0.9198292736199349,0.4866908686678182,94.90342369088478,4.313592430688137,7.3581959774343115,0.041474791333791436,1.125820117775881,0.004771957116265948,0.9966495351011744,-26.609811261134183,-35.81707474826953,1.9175090102274903,21.13564416725225,12.638100433197991
43.475991594759336,8.020770038124724,0.8278311755268767,0.3791095779400524,50.96846880509471,18.90664098488796,13.386612876108925,-0.05070070623356942,1.2505052065799063,-0.014208836309989427,0.881485317968517,-32.78941482088713,-32.873857019314535,1.7040714818580793,18.743322840017857,13.534677033949901
38.69022070990859,31.191984306042844,0.8894889250022777,0.6733311431730036,105.61851423283635,15.598646094036228,26.772443106492776,0.017055057467714515,0.7866423989530759,-0.01569989316630009,0.7621406015388601,-28.260302171425046,-35.322884648477284,1.8946168260670102,19.461142739782783,12.845759908900606
39.36011198856793,14.389234755113392,1.0545301369859765,0.39146182992734274,115.32015969993932,13.217886559902773,2.5840370818926033,-0.040477386269614,1.2691025247469896,0.026020404070438846,1.257626918878722,-29.10995836370379,-33.33353088444411,1.7464943252650231,19.38522189532734,13.104566938884867
36.99149507968731,29.422830503382663,0.7185645530933007,0.6122930928461577,115.02091178391748,15.971883256700803,1.2170565667748532,0.014987470160888423,0.7260401376139594,0.012323103057376168,0.9225038868851254,-28.169393531802495,-36.55106010459254,1.8869329915011421,18.892781566677254,12.692478857845643
35.17157956073792,30.856409424750357,0.6137217225346961,0.4568739352295059,121.19562940399479,11.086347454168099,10.836709818802069,-0.053150560582032436,1.055518463675128,0.005372006731923204,1.4714843638158366,-26.375925419206936,-28.777611094273716,1.7427249481822447,19.35413855793253,13.25276335604701
31.558159351134215,22.13745902495033,1.0001926154205545,0.6470758228558537,120.22019020839946,7.664651865366278,10.914772026837191,0.09987654289044191,1.148197751052103,-0.018952547154732997,1.1274648822963482,-25.00744252505617,-36.276033598925856,2.0434257769826147,22.11642559635248,12.38967232999281
47.12904112694778,34.309857597254165,0.8926606689912355,0.6616237523674955,112.78340106177572,9.199289172604276,3.608982838931987,0.05977084181493513,1.0124703601178677,0.016681909520738475,1.2753345257297872,-31.373864145297215,-42.43724523730528,1.9695542271403925,21.217085744707337,12.396747129011146
36.13023756622027,15.453431903820686,0.851952822180682,0.5223907800172993,49.14109298305015,23.90019803380183,6.472140610553353,-0.031309281686368894,0.9246439029824494,-0.005104842927586974,1.1921659540444205,-31.49199081529523,-33.72920686328063,1.7562047916964916,18.173511576017646,13.271133699055497
39.09089640875693,30.893556618676385,1.2107446925664536,0.5004256648779188,141.71932162112407,9.925261586286034,7.434227449053811,-0.06407002834830126,1.079293613626732,-0.0044671366979517225,0.9807605416380434,-27.59630414111882,-28.882972870497024,1.7354206142876172,19.48739968468309,13.346091108785666
44.218769911287346,33.66581574876235,0.724826310646245,0.4052394216272017,88.92199090181057,16.231980027074126,5.950584501981494,0.032274799843616836,0.8242002031790673,-0.0038481912012172776,1.125087523809226,-31.14492290087596,-38.6772933920882,1.8860178990889505,19.542895945078413,12.798191162167692
33.47648902006854,15.264806412543322,0.733163676273438,0.369694624212518,123.85856367126102,10.85439788373984,13.788786386906816,-0.04232914899577739,0.8706585892377732,0.016042456117172497,1.1789998952152896,-25.834945626877435,-29.21742833271633,1.7457096257467917,17.89378409120387,13.17171516490754
47.03710088535432,15.65088782477904,1.1928324488065218,0.6182211308582245,75.25607066452969,13.221774629733812,8.435721190385312,-0.03548206836070424,1.0145354602204244,-0.01782437273665263,1.3393043280062806,-32.57307655155449,-34.40147201177333,1.7701334600864276,18.700312828071908,13.304136117333595
41.77968111501001,14.89588465834511,0.9544731389453998,0.4137473522402907,145.3745741742236,8.220331099185465,7.088414117960699,-0.12,1.2579053401877986,0.010917089907672197,1.149989599121208,-28.851689170090612,-29.801176823058924,1.615927292896328,18.327570647865613,13.72510211828037
46.032611105524865,20.035543605797915,1.2136611982227494,0.5527860740932574,116.59102171483943,13.589448669579035,1.452465972553501,-0.04951893981557651,0.9503951602635954,0.001402286789482341,1.296759011058999,-31.482868507927947,-34.12497508985765,1.7544520843967564,18.609429116260817,13.234551140513451
44.697599302384525,18.913040133095627,0.764209672899657,0.3310424192236308,65.58274090881096,8.931813911032588,11.178995344981924,-0.040341272650431644,1.1525914585294186,-0.015533918824799908,1.3491812085564439,-30.491005452129695,-30.637501539616785,1.7146719534098562,18.86881711084162,13.501852550108401
44.65635352392164,18.191366998768274,0.8774863852527267,0.402035166235796,78.90194984499094,13.262768231297894,12.907444243725447,0.0014441921239186596,0.8976446463272711,-0.04598584952418713,1.1888876016003143,-31.21391415051475,-32.79301358660605,1.8162070053528838,18.68224831035788,13.326747837875262
36.36738571189434,30.708509966023467,0.8464754342900221,0.3070174237297245,107.88724019020593,5.6745861787288385,13.1056613018016,-0.03794429322751342,0.8447136250688724,0.006520181770854932,1.1224240036124802,-26.38338619652764,-28.969747054761118,1.7441708250583292,18.438520106020366,13.239711118988335
38.83032667370563,42.701637559587,0.7244324783991711,0.32954119214428024,84.21292589727504,13.020247038767153,16.748619241337174,-0.06372300998457524,0.7408598005840503,0.01953778291229966,0.7954963641428349,-27.734018632702018,-29.353942574261925,1.6982068572457452,17.799890441729065,13.331754394153492
42.35934693075339,15.319408515948147,0.9547898734729438,0.5237162751012031,84.74586204207863,12.822670927825975,0.2379856489201977,0.021752473644359605,0.9493605367837632,0.006593881374039863,1.087645084637655,-30.350289321777446,-38.17420342367718,1.876371824729214,19.38630097222264,12.76431952311851
